sale_id,licenses_bought,account_id,account_holder,company,trial_period,account_renewed,sale_date,intended_use,organization_size,budget,account_plan
1557,178,C8865,Teresa Burke,Mendez-Martin,True,False,2021-12-14,Data Analysis,544,9989.0,pro
1558,28,C1955,Todd Ware,"Villanueva, Walker and Tapia",False,True,2021-12-16,Accounting,114,6427.0,basic
1559,41,C1955,Todd Ware,"Villanueva, Walker and Tapia",False,True,2021-12-16,Accounting,230,6772.0,basic
1560,1,I3133,Clinton Lopez,Clinton Lopez,True,False,2021-12-16,Personal,1,79.99,individual
1561,78,C9291,Scott Vega,"Wiley, Cowan and Finley",False,True,2021-12-16,Data Analysis,347,10213.0,pro
1562,14,C9675,Amber Rodriguez,"Mcknight, Houston and Allison",False,True,2021-12-16,Tracking KPIs,29,1267.0,basic
1563,65,C9210,Hannah Hancock,Gonzalez-Bailey,True,False,2021-12-16,Data Analysis,130,5885.0,pro
1564,17,C2180,Christine Boone,"Harris, Gray and Martin",True,False,2021-12-16,Data Analysis,112,4987.0,basic
1565,9,C2044,Dominic Brown,"Carter, Chandler and Roberts",True,False,2021-12-17,Tracking KPIs,32,2916.0,basic
1566,616,C3795,Kevin Cardenas,White LLC,True,False,2021-12-17,Data Analysis,1361,24403.0,advanced
1567,149,C9823,Karen Edwards,Daniel Ltd,True,False,2021-12-18,Tracking KPIs,592,12067.0,pro
1568,32,C2381,Kenneth Moore,Robertson-Smith,True,False,2021-12-18,Data Analysis,123,5081.0,basic
1569,72,C9097,Joshua Morgan,Small and Sons,True,False,2021-12-18,Tracking KPIs,314,17130.0,pro
1570,628,C9854,Julie Jacobs,"Gonzales, Davis and Collins",True,False,2021-12-18,Data Analysis,1095,19181.0,advanced
1571,78,C4843,Lisa Williamson,Best-Jones,False,True,2021-12-19,Tracking KPIs,185,15294.0,pro
1572,6,C6767,Emily Smith,Cooper Ltd,True,False,2021-12-19,Data Management,14,4622.0,basic
1573,196,C5556,Randy Dorsey,Ross-Blackwell,True,False,2021-12-20,Data Management,688,10113.0,pro
1574,29,C8953,Kyle Tyler,"Larson, Gutierrez and Simon",True,False,2021-12-20,Data Analysis,47,1553.0,basic
1575,9,C9297,Matthew Johnson,"Richardson, Rivas and Miller",True,False,2021-12-21,Accounting,73,9138.0,basic
1576,5,C7694,Candace Meyers,Lam Ltd,False,True,2021-12-21,Accounting,23,2092.0,basic
1577,27,C8561,Sabrina White,"Luna, Vang and King",True,False,2021-12-22,Data Management,50,3325.0,basic
1578,187,C2836,Michelle Moreno,Wiley-Lee,False,True,2021-12-22,Data Analysis,398,16144.0,pro
1579,387,C6895,Stephanie Ali,Randolph-Baker,False,True,2021-12-22,Data Management,1495,21489.0,pro
1580,294,C2836,Michelle Moreno,Wiley-Lee,False,True,2021-12-22,Data Analysis,795,20148.0,pro
1581,365,C2836,Michelle Moreno,Wiley-Lee,False,True,2021-12-22,Data Analysis,573,17109.0,pro
1582,156,C2836,Michelle Moreno,Wiley-Lee,False,True,2021-12-22,Data Analysis,555,16550.0,pro
1583,352,C2836,Michelle Moreno,Wiley-Lee,False,True,2021-12-22,Data Analysis,569,18207.0,pro
1584,188,C2836,Michelle Moreno,Wiley-Lee,False,True,2021-12-22,Data Analysis,652,18757.0,pro
1585,1,I3314,Emily Daniel,Emily Daniel,False,True,2021-12-23,Personal,1,79.99,individual
1586,73,C1279,Morgan Hodge,Jones Group,True,False,2021-12-25,Tracking KPIs,146,8470.0,pro
1587,33,C7730,Zachary Woods,Hansen-Mitchell,True,False,2021-12-26,Data Analysis,108,7575.0,basic
1588,14,C3528,Jerry Sanchez,"Beck, Horne and Nash",True,False,2021-12-26,Data Analysis,91,7727.0,basic
1589,202,C6470,Jacob Swanson,Rosales-Delgado,True,False,2021-12-27,Accounting,798,11166.0,pro
1590,127,C1774,Eric Evans,Castro LLC,False,True,2021-12-27,Data Management,343,11640.0,pro
1591,18,C1774,Eric Evans,Castro LLC,False,True,2021-12-27,Data Management,70,12108.0,basic
1592,1,I7094,Paul Booker,Paul Booker,False,True,2021-12-27,Personal,1,79.99,individual
1593,1,I7094,Paul Booker,Paul Booker,False,True,2021-12-27,Personal,1,79.99,individual
1594,1,I7094,Paul Booker,Paul Booker,False,True,2021-12-27,Personal,1,79.99,individual
1595,1,I8778,Anthony Shepard,Anthony Shepard,True,False,2021-12-27,Personal,1,79.99,individual
1596,384,C8785,Melissa Anderson,Ellis-Mathis,True,False,2021-12-27,Tracking KPIs,943,22037.0,pro
1597,247,C1261,Jesse Williams,"Lee, Mitchell and Phillips",True,False,2021-12-28,Tracking KPIs,612,11682.0,pro
1598,113,C9378,Rachel Mcgrath,Newman Inc,False,True,2021-12-28,Data Management,227,17594.0,pro
1599,27,C2400,Lisa Bradford,Hamilton LLC,True,False,2021-12-28,Data Analysis,51,5389.0,basic
1600,48,C5900,Eric Moore,"Johnson, Scott and Ritter",True,False,2021-12-28,Tracking KPIs,142,8987.0,basic
1601,41,C2058,Lauren Baker,Simpson-Hopkins,True,False,2021-12-29,Data Analysis,63,9406.0,basic
1602,77,C4633,Alexandra Rodriguez,"Clark, Matthews and Fletcher",True,False,2021-12-29,Data Management,137,8513.0,pro
1603,26,C8452,Dominique Murphy,Brown Group,True,False,2021-12-30,Accounting,150,6717.0,basic
1604,75,C3927,Scott Dixon,Marshall and Sons,False,True,2021-12-30,Data Analysis,211,7058.0,pro
1605,61,C3927,Scott Dixon,Marshall and Sons,False,True,2021-12-30,Data Analysis,82,7274.0,pro
1606,1,C9721,Christine Harris,"Walsh, Levine and Mccarty",True,False,2021-12-31,Data Analysis,6,3910.0,basic
1607,13,C7737,Miranda Waters,Orozco Ltd,True,False,2022-01-01,Data Analysis,19,3270.0,basic
1608,20,C4905,Christopher Wilson,Sanders LLC,True,False,2022-01-01,Accounting,78,8188.0,basic
1609,1,I9289,Brian Bruce,Brian Bruce,True,False,2022-01-01,Personal,1,79.99,individual
1610,155,C2541,Michael Clark,"Bell, Woodard and Davis",True,False,2022-01-01,Data Management,434,12980.0,pro
1611,506,C2483,Steven Chavez,"Anderson, Finley and Flores",False,True,2022-01-03,Data Analysis,1762,19198.0,advanced
1612,8,C8592,Heidi Barrera,Stone PLC,True,False,2022-01-03,Data Analysis,28,1601.0,basic
1613,339,C7457,Albert Jimenez,"Zuniga, Acosta and Dixon",True,False,2022-01-03,Tracking KPIs,962,20920.0,pro
1614,34,C7724,Ashley Collins,Allen-Thomas,False,True,2022-01-03,Tracking KPIs,87,4731.0,basic
1615,1,I8791,Michael Roberts,Michael Roberts,False,True,2022-01-04,Personal,1,79.99,individual
1616,1,I8791,Michael Roberts,Michael Roberts,False,True,2022-01-04,Personal,1,79.99,individual
1617,45,C9266,Robyn Becker,Contreras-Joyce,True,False,2022-01-04,Data Analysis,168,11152.0,basic
1618,26,C9634,Christina Taylor,Santos and Sons,True,False,2022-01-04,Accounting,198,17760.0,basic
1619,31,C8788,Christina Lam,"Smith, Valdez and Mckinney",False,True,2022-01-04,Data Analysis,124,6067.0,basic
1620,17,C4600,Jamie Washington,White and Sons,True,False,2022-01-05,Data Analysis,50,3748.0,basic
1621,134,C4961,Victoria Mendez,Perez and Sons,False,True,2022-01-06,Data Analysis,252,9986.0,pro
1622,17,C8765,Tony Carter,Smith Ltd,False,True,2022-01-06,Data Analysis,54,2284.0,basic
1623,129,C4961,Victoria Mendez,Perez and Sons,False,True,2022-01-06,Data Analysis,398,10682.0,pro
1624,56,C8765,Tony Carter,Smith Ltd,False,True,2022-01-06,Data Analysis,82,2436.0,pro
1625,33,C4405,Daniel Zuniga,"Ramirez, Price and Johnston",False,True,2022-01-06,Tracking KPIs,143,4780.0,basic
1626,13,C5319,Robyn Brown,Cooper-Clark,True,False,2022-01-07,Tracking KPIs,32,2005.0,basic
1627,433,C1714,Alec Jones,"Wagner, Burke and Taylor",True,False,2022-01-07,Data Analysis,682,19551.0,pro
1628,35,C5377,Lorraine Jackson,Stewart-Garcia,True,False,2022-01-08,Data Management,90,9015.0,basic
1629,162,C1793,David Cooper,Chambers-Martin,True,False,2022-01-08,Tracking KPIs,341,11167.0,pro
1630,38,C8628,Andre Perez,Snow-Larson,True,False,2022-01-08,Data Analysis,97,4909.0,basic
1631,46,C5783,Anne Hampton,Carr-Walton,False,True,2022-01-08,Data Analysis,81,9476.0,basic
1632,30,C7015,Joseph Howard,"Williams, Garcia and Fernandez",True,False,2022-01-08,Tracking KPIs,63,9051.0,basic
1633,240,C2491,Todd Foley,"West, Reynolds and Weber",True,False,2022-01-09,Data Management,585,14882.0,pro
1634,308,C6915,Annette Key,Torres PLC,True,False,2022-01-10,Data Management,593,18962.0,pro
1635,9,C9378,Rebecca Gutierrez,Peters LLC,True,False,2022-01-11,Data Management,19,2201.0,basic
1636,931,C5507,Beth Gentry,Cline and Sons,True,False,2022-01-11,Data Management,1971,23612.0,advanced
1637,61,C2038,Matthew Alexander,Rivera Ltd,True,False,2022-01-11,Data Management,138,5536.0,pro
1638,874,C2499,Karen Parrish,Foster LLC,True,False,2022-01-11,Data Management,1796,19100.0,advanced
1639,16,C2236,Penny Stewart,Brown-Fischer,True,False,2022-01-12,Tracking KPIs,39,2959.0,basic
1640,11,C5052,Evelyn Williams,Luna LLC,True,False,2022-01-13,Data Management,24,2842.0,basic
1641,201,C8366,Scott Murphy,Martinez-Maynard,False,True,2022-01-13,Tracking KPIs,545,14910.0,pro
1642,125,C8366,Scott Murphy,Martinez-Maynard,False,True,2022-01-13,Tracking KPIs,615,16730.0,pro
1643,65,C4964,Sophia Ray,Hines-Mcclain,False,True,2022-01-13,Data Management,110,8247.0,pro
1644,250,C8366,Scott Murphy,Martinez-Maynard,False,True,2022-01-13,Tracking KPIs,533,17973.0,pro
1645,246,C8366,Scott Murphy,Martinez-Maynard,False,True,2022-01-13,Tracking KPIs,584,19246.0,pro
1646,119,C8366,Scott Murphy,Martinez-Maynard,False,True,2022-01-13,Tracking KPIs,501,15328.0,pro
1647,57,C7653,Donna Cooper,Bell-Gomez,False,True,2022-01-14,Accounting,542,13587.0,pro
1648,180,C7653,Donna Cooper,Bell-Gomez,False,True,2022-01-14,Accounting,713,12543.0,pro
1649,146,C7653,Donna Cooper,Bell-Gomez,False,True,2022-01-14,Accounting,518,12997.0,pro
1650,135,C1916,Susan Miller,"Andrews, Walker and Brown",False,True,2022-01-14,Data Analysis,189,4864.0,pro
1651,57,C1916,Susan Miller,"Andrews, Walker and Brown",False,True,2022-01-14,Data Analysis,181,5211.0,pro
1652,390,C7238,Alex Hall,Long LLC,False,True,2022-01-16,Data Analysis,577,11602.0,pro
1653,1,I1562,Gina Goodman,Gina Goodman,False,True,2022-01-17,Personal,1,79.99,individual
1654,1,I1562,Gina Goodman,Gina Goodman,False,True,2022-01-17,Personal,1,79.99,individual
1655,1,I1562,Gina Goodman,Gina Goodman,False,True,2022-01-17,Personal,1,79.99,individual
1656,37,C8100,Aaron Erickson,Combs-Montgomery,True,False,2022-01-17,Data Management,121,8750.0,basic
1657,1,I1562,Gina Goodman,Gina Goodman,False,True,2022-01-17,Personal,1,79.99,individual
1658,1,I1562,Gina Goodman,Gina Goodman,False,True,2022-01-17,Personal,1,79.99,individual
1659,1,I1562,Gina Goodman,Gina Goodman,False,True,2022-01-17,Personal,1,79.99,individual
1660,1220,C9047,Regina Stewart,"Norman, Jackson and Gomez",False,True,2022-01-18,Data Management,2259,21539.0,advanced
1661,368,C9697,Aaron Gomez,Lucero-Murphy,False,True,2022-01-18,Data Management,1452,22751.0,pro
1662,163,C4521,Lindsay Watson,Hopkins-Kelly,False,True,2022-01-18,Data Analysis,280,18779.0,pro
1663,569,C9697,Aaron Gomez,Lucero-Murphy,False,True,2022-01-18,Data Management,1473,21023.0,advanced
1664,915,C9697,Aaron Gomez,Lucero-Murphy,False,True,2022-01-18,Data Management,1761,22339.0,advanced
1665,572,C9697,Aaron Gomez,Lucero-Murphy,False,True,2022-01-18,Data Management,1959,23870.0,advanced
1666,759,C9047,Regina Stewart,"Norman, Jackson and Gomez",False,True,2022-01-18,Data Management,2104,20280.0,advanced
1667,53,C4592,Nathan Stevenson,Collier Group,True,False,2022-01-19,Tracking KPIs,105,4551.0,pro
1668,437,C2503,Joe Moore,Moore Group,False,True,2022-01-19,Tracking KPIs,895,14861.0,pro
1669,369,C2871,Dawn Butler,"Kerr, Novak and Perkins",True,False,2022-01-19,Data Analysis,651,19785.0,pro
1670,193,C2503,Joe Moore,Moore Group,False,True,2022-01-19,Tracking KPIs,647,13994.0,pro
1671,53,C7041,Peter Patel,Rojas PLC,True,False,2022-01-19,Accounting,320,19107.0,pro
1672,266,C4958,Brian Farley,Rodriguez-Johnson,False,True,2022-01-20,Data Analysis,627,15480.0,pro
1673,100,C4958,Brian Farley,Rodriguez-Johnson,False,True,2022-01-20,Data Analysis,519,14850.0,pro
1674,39,C1583,Amy Howell,Gordon Group,True,False,2022-01-20,Tracking KPIs,85,5854.0,basic
1675,1,I5448,Kevin Simmons,Kevin Simmons,True,False,2022-01-21,Personal,1,79.99,individual
1676,62,C6539,Tamara Parks,Thomas-Chen,True,False,2022-01-23,Accounting,394,19170.0,pro
1677,57,C3829,Daniel Price,Welch-Gonzalez,True,False,2022-01-23,Accounting,541,12829.0,pro
1678,196,C2111,Laura Chaney,Chen-Thompson,True,False,2022-01-23,Data Analysis,330,12051.0,pro
1679,41,C4629,Brandon Rich,Harris-Green,True,False,2022-01-23,Data Analysis,102,6520.0,basic
1680,931,C1449,Crystal Bowen,"Marks, Olsen and Medina",False,True,2022-01-24,Tracking KPIs,2327,27921.0,advanced
1681,745,C1449,Crystal Bowen,"Marks, Olsen and Medina",False,True,2022-01-24,Tracking KPIs,2016,26746.0,advanced
1682,19,C1056,Angela Yoder,Powell-Richardson,False,True,2022-01-24,Tracking KPIs,37,2672.0,basic
1683,297,C6607,Carolyn Anderson,Rodriguez and Sons,False,True,2022-01-25,Data Analysis,506,15008.0,pro
1684,204,C3392,Sara Becker,Casey-Patel,True,False,2022-01-25,Tracking KPIs,772,11857.0,pro
1685,25,C3008,Rebecca Perez,Moore-King,True,False,2022-01-25,Tracking KPIs,119,8072.0,basic
1686,2,C9891,Lisa Baldwin,Snow-Nguyen,False,True,2022-01-25,Accounting,21,2772.0,basic
1687,86,C1356,Shane Jones,"Franklin, Wong and Perez",True,False,2022-01-26,Data Analysis,198,19836.0,pro
1688,46,C6048,Chelsea Montoya,House-Mcdaniel,True,False,2022-01-26,Data Management,123,7332.0,basic
1689,388,C7183,Jessica Lyons,"Hernandez, Carpenter and Phillips",False,True,2022-01-27,Tracking KPIs,1001,12586.0,pro
1690,326,C7183,Jessica Lyons,"Hernandez, Carpenter and Phillips",False,True,2022-01-27,Tracking KPIs,912,12976.0,pro
1691,9,C1654,James Park,Hill-Bradley,True,False,2022-01-27,Tracking KPIs,17,4719.0,basic
1692,178,C1358,Ashley Sawyer,Thomas Group,False,True,2022-01-28,Accounting,683,14515.0,pro
1693,44,C1116,Duane Rowe,Wilson Inc,False,True,2022-01-28,Data Management,145,7454.0,basic
1694,41,C1116,Duane Rowe,Wilson Inc,False,True,2022-01-28,Data Management,94,7059.0,basic
1695,43,C1116,Duane Rowe,Wilson Inc,False,True,2022-01-28,Data Management,168,7000.0,basic
1696,1,I3386,Penny Marks,Penny Marks,False,True,2022-01-28,Personal,1,79.99,individual
1697,205,C3656,Sonia Graham,"Sosa, Rodriguez and Jones",False,True,2022-01-28,Data Management,499,20854.0,pro
1698,64,C1116,Duane Rowe,Wilson Inc,False,True,2022-01-28,Data Management,141,7739.0,pro
1699,16,C1094,Cassandra Johnson,Anderson Ltd,True,False,2022-01-29,Tracking KPIs,70,8067.0,basic
1700,16,C8928,Anthony Jones,Moore-Shaw,True,False,2022-01-29,Tracking KPIs,32,4228.0,basic
1701,393,C7286,Ryan Smith,"Pugh, Carrillo and Castillo",False,True,2022-01-30,Data Management,733,12372.0,pro
1702,329,C3009,Brittany Phillips,Norris-Brown,False,True,2022-01-30,Data Analysis,1378,25779.0,pro
1703,1,I6799,Brandy Johnson,Brandy Johnson,False,True,2022-01-30,Personal,1,79.99,individual
1704,1,I8274,Courtney Burns,Courtney Burns,True,False,2022-01-30,Personal,1,79.99,individual
1705,1,I6799,Brandy Johnson,Brandy Johnson,False,True,2022-01-30,Personal,1,79.99,individual
1706,56,C7004,Hailey Huang,Ramos-Smith,True,False,2022-01-30,Tracking KPIs,123,6951.0,pro
1707,1,I6799,Brandy Johnson,Brandy Johnson,False,True,2022-01-30,Personal,1,79.99,individual
1708,1,I6799,Brandy Johnson,Brandy Johnson,False,True,2022-01-30,Personal,1,79.99,individual
1709,1,I6799,Brandy Johnson,Brandy Johnson,False,True,2022-01-30,Personal,1,79.99,individual
1710,348,C3009,Brittany Phillips,Norris-Brown,False,True,2022-01-30,Data Analysis,1269,24326.0,pro
1711,1,I1759,Joseph Perry,Joseph Perry,True,False,2022-02-01,Personal,1,79.99,individual
1712,16,C4589,James James,"Malone, Marks and Dudley",True,False,2022-02-01,Tracking KPIs,63,9430.0,basic
1713,114,C2791,Jay Villegas,Jensen-Marshall,True,False,2022-02-01,Data Analysis,366,13504.0,pro
1714,11,C9469,Eric Kramer,"Miller, Hernandez and Mcintyre",True,False,2022-02-02,Data Analysis,23,3781.0,basic
1715,1,I6839,Alice Reynolds,Alice Reynolds,True,False,2022-02-02,Personal,1,79.99,individual
1716,470,C2770,Alison Morales,Clark-Parker,False,True,2022-02-03,Tracking KPIs,1920,24974.0,pro
1717,34,C9847,Micheal Moore,"Joseph, Collins and Hawkins",True,False,2022-02-03,Accounting,180,13023.0,basic
1718,691,C2770,Alison Morales,Clark-Parker,False,True,2022-02-03,Tracking KPIs,1688,27059.0,advanced
1719,10,C1746,Jose Anderson,"Garcia, Mcdonald and Barker",True,False,2022-02-03,Accounting,44,1019.0,basic
1720,699,C2770,Alison Morales,Clark-Parker,False,True,2022-02-03,Tracking KPIs,1962,23289.0,advanced
1721,24,C1148,Andrew Smith,Thomas LLC,True,False,2022-02-03,Data Analysis,34,4114.0,basic
1722,896,C2770,Alison Morales,Clark-Parker,False,True,2022-02-03,Tracking KPIs,1801,28217.0,advanced
1723,10,C7229,Allison Stout,Sawyer LLC,True,False,2022-02-05,Data Analysis,17,1744.0,basic
1724,198,C2561,Dorothy Ibarra,"Howell, Hood and Wolfe",True,False,2022-02-05,Data Analysis,786,17453.0,pro
1725,1,I1668,Carl Sampson,Carl Sampson,False,True,2022-02-06,Personal,1,79.99,individual
1726,172,C2980,Danny Clark,Thompson-Vasquez,True,False,2022-02-07,Data Analysis,592,18472.0,pro
1727,405,C7380,Teresa Castillo,Skinner Group,True,False,2022-02-08,Data Analysis,906,22513.0,pro
1728,266,C1156,Laura Kelley,"Gray, Arnold and Neal",True,False,2022-02-09,Data Management,762,18907.0,pro
1729,244,C5968,Charles Conrad,Barnett Inc,True,False,2022-02-10,Tracking KPIs,460,9467.0,pro
1730,21,C8243,Anna Johnson,"Powell, Campos and Bass",True,False,2022-02-10,Data Management,55,9560.0,basic
1731,28,C9141,Robert Martinez,"Gill, Baxter and Morris",False,True,2022-02-11,Tracking KPIs,132,7160.0,basic
1732,50,C9141,Robert Martinez,"Gill, Baxter and Morris",False,True,2022-02-11,Tracking KPIs,97,6946.0,pro
1733,60,C9141,Robert Martinez,"Gill, Baxter and Morris",False,True,2022-02-11,Tracking KPIs,118,7275.0,pro
1734,23,C1457,Justin Howard,"Sanders, Green and Allen",False,True,2022-02-11,Data Analysis,52,6383.0,basic
1735,41,C9693,Lisa Warren,Ho-Edwards,False,True,2022-02-11,Data Management,124,5590.0,basic
1736,30,C9693,Lisa Warren,Ho-Edwards,False,True,2022-02-11,Data Management,87,5466.0,basic
1737,35,C3679,Kaitlin Richardson,"Dodson, Ross and Frazier",True,False,2022-02-11,Tracking KPIs,94,7594.0,basic
1738,695,C4632,Andrea Berger,Mclaughlin-Mays,True,False,2022-02-12,Data Analysis,1255,23258.0,advanced
1739,75,C7421,Thomas Morales,Kennedy-Hahn,True,False,2022-02-13,Accounting,371,11187.0,pro
1740,122,C6375,Cynthia Grant,Cook Inc,True,False,2022-02-14,Data Analysis,671,14673.0,pro
1741,35,C5334,Amy Anderson,"Perez, Ball and Powell",False,True,2022-02-15,Tracking KPIs,88,7705.0,basic
1742,79,C8355,Timothy Hess,Wilson-Weiss,False,True,2022-02-15,Data Analysis,114,22661.0,pro
1743,20,C5334,Amy Anderson,"Perez, Ball and Powell",False,True,2022-02-15,Tracking KPIs,82,7422.0,basic
1744,123,C6428,Melissa Murillo,Scott-Brown,False,True,2022-02-15,Data Management,491,19974.0,pro
1745,60,C8355,Timothy Hess,Wilson-Weiss,False,True,2022-02-15,Data Analysis,312,25138.0,pro
1746,108,C8355,Timothy Hess,Wilson-Weiss,False,True,2022-02-15,Data Analysis,174,24684.0,pro
1747,244,C6428,Melissa Murillo,Scott-Brown,False,True,2022-02-15,Data Management,674,21511.0,pro
1748,62,C8355,Timothy Hess,Wilson-Weiss,False,True,2022-02-15,Data Analysis,85,21735.0,pro
1749,114,C8355,Timothy Hess,Wilson-Weiss,False,True,2022-02-15,Data Analysis,156,23821.0,pro
1750,249,C8355,Timothy Hess,Wilson-Weiss,False,True,2022-02-15,Data Analysis,333,26066.0,pro
1751,38,C8581,Michael Ward,"Holland, Monroe and Brock",True,False,2022-02-15,Data Analysis,125,9064.0,basic
1752,183,C6428,Melissa Murillo,Scott-Brown,False,True,2022-02-15,Data Management,479,19141.0,pro
1753,5,C5894,Joseph Wolfe,"Williams, Gill and Guerrero",False,True,2022-02-16,Tracking KPIs,20,3001.0,basic
1754,11,C3865,Donald Smith,Brown Group,True,False,2022-02-16,Tracking KPIs,53,9380.0,basic
1755,67,C2744,Jodi Bradley,"Daniels, Swanson and Baird",False,True,2022-02-16,Tracking KPIs,315,15177.0,pro
1756,6,C5894,Joseph Wolfe,"Williams, Gill and Guerrero",False,True,2022-02-16,Tracking KPIs,17,2958.0,basic
1757,1,I5535,Gina Hunt,Gina Hunt,False,True,2022-02-17,Personal,1,79.99,individual
1758,1,I5535,Gina Hunt,Gina Hunt,False,True,2022-02-17,Personal,1,79.99,individual
1759,1,I5535,Gina Hunt,Gina Hunt,False,True,2022-02-17,Personal,1,79.99,individual
1760,1,I5535,Gina Hunt,Gina Hunt,False,True,2022-02-17,Personal,1,79.99,individual
1761,59,C9540,Amanda Logan,"Mendoza, Quinn and Brown",True,False,2022-02-18,Data Management,100,7818.0,pro
1762,43,C6226,Cassandra Lane,"Miller, Becker and Pugh",True,False,2022-02-18,Data Analysis,87,4707.0,basic
1763,1,I2145,Peter Garcia,Peter Garcia,True,False,2022-02-18,Personal,1,79.99,individual
1764,18,C3722,James Brown,Hayes Inc,True,False,2022-02-18,Data Management,49,3120.0,basic
1765,57,C9623,Cynthia Wilkerson,"Jordan, Walton and Beard",True,False,2022-02-18,Data Analysis,137,8713.0,pro
1766,26,C4081,Bradley Wilson,Wilkinson LLC,True,False,2022-02-18,Data Management,115,6493.0,basic
